"Gene","Non-unique Gene name","No. isolates","No. sequences"
"SRR15277999_complete_genome_CDS_3808","shell","14","14"
"SRR4301562_complete_genome_CDS_1800","cloud","2","2"
"SRR9694420_complete_genome_CDS_0410","cloud","2","2"
"SRR6929634_complete_genome_CDS_5278","cloud","3","3"
"SRR6929634_complete_genome_CDS_5310","cloud","1","1"
"SRR15415621_complete_genome_CDS_5300","cloud","6","6"
"SRR5413253_complete_genome_CDS_4967","cloud","4","5"
"SRR6929633_complete_genome_CDS_3175","persistent","175","175"
"SRR4301522_complete_genome_CDS_2693","cloud","7","7"
"SRR15415620_complete_genome_CDS_0814","cloud","1","1"
"SRR15415620_complete_genome_CDS_1231","cloud","2","2"
"SRR15415620_complete_genome_CDS_1904","cloud","1","1"
"SRR15415620_complete_genome_CDS_1936","cloud","1","1"
"SRR15415620_complete_genome_CDS_2800","cloud","1","1"
"SRR15415620_complete_genome_CDS_2832","cloud","1","1"
"SRR15415620_complete_genome_CDS_2864","cloud","1","1"
"DRR381635_complete_genome_CDS_5215","cloud","5","5"
"SRR15415540_complete_genome_CDS_3762","cloud","1","1"
"SRR6929634_complete_genome_CDS_5248","cloud","1","1"
"SRR14419379_complete_genome_CDS_5217","persistent","174","3744"
"SRR4301513_complete_genome_CDS_2062","cloud","1","1"
"SRR4301513_complete_genome_CDS_2734","cloud","1","1"
"SRR15674630_complete_genome_CDS_3109","cloud","1","1"
"SRR15415540_complete_genome_CDS_2325","cloud","1","1"
"SRR7460819_complete_genome_CDS_3435","cloud","1","1"
"SRR15415624_complete_genome_CDS_5406","cloud","6","6"
"SRR15415624_complete_genome_CDS_5438","cloud","4","4"
"SRR6929623_complete_genome_CDS_4763","cloud","2","2"
"SRR2914453_complete_genome_CDS_1008","cloud","7","7"
"SRR2914453_complete_genome_CDS_1040","cloud","6","6"
"SRR6929611_complete_genome_CDS_5300","cloud","1","1"
"SRR6929611_complete_genome_CDS_5364","cloud","2","2"
"SRR6929611_complete_genome_CDS_5396","cloud","1","1"
"DRR381635_complete_genome_CDS_5220","cloud","1","1"
"SRR6929634_complete_genome_CDS_5253","cloud","1","1"
"SRR6929634_complete_genome_CDS_5285","cloud","6","7"
"SRR14419379_complete_genome_CDS_1600","persistent","175","175"
"SRR15376154_complete_genome_CDS_5331","cloud","2","2"
"SRR15415549_complete_genome_CDS_3386","persistent","175","950"
"SRR4301514_complete_genome_CDS_5366","cloud","3","3"
"SRR4301514_complete_genome_CDS_5430","cloud","2","2"
"SRR4301514_complete_genome_CDS_5462","cloud","3","3"
"SRR6929634_complete_genome_CDS_5254","cloud","1","1"
"SRR6929634_complete_genome_CDS_5286","cloud","6","6"
"DRR381740_complete_genome_CDS_5340","cloud","1","1"
"SRR4301513_complete_genome_CDS_5466","cloud","3","3"
"SRR15415556_complete_genome_CDS_2799","persistent","175","406"
"SRR15674630_complete_genome_CDS_4303","persistent","175","175"
"SRR4301579_complete_genome_CDS_2589","cloud","1","1"
"SRR9694420_complete_genome_CDS_1771","cloud","2","2"
"SRR5864678_complete_genome_CDS_1381","cloud","1","1"
"SRR13160360_complete_genome_CDS_5388","cloud","5","5"
"SRR15415620_complete_genome_CDS_0824","cloud","1","1"
"SRR5864678_complete_genome_CDS_0004","cloud","1","1"
"SRR427084_complete_genome_CDS_3672","cloud","1","1"
"SRR427084_complete_genome_CDS_3705","cloud","1","1"
"SRR4301513_complete_genome_CDS_5470","cloud","3","3"
"SRR4301513_complete_genome_CDS_5534","cloud","3","3"
"SRR4301548_complete_genome_CDS_5274","cloud","2","2"
"SRR4301562_complete_genome_CDS_1751","cloud","2","2"
"SRR4301513_complete_genome_CDS_5471","cloud","3","3"
"SRR15376150_complete_genome_CDS_2834","cloud","1","1"
"SRR5870510_complete_genome_CDS_0541","cloud","1","1"
"SRR7439153_complete_genome_CDS_0904","cloud","1","1"
"SRR15415621_complete_genome_CDS_5316","cloud","2","2"
"SRR15415620_complete_genome_CDS_2495","shell","60","60"
"SRR15415620_complete_genome_CDS_2783","cloud","1","1"
"SRR15415620_complete_genome_CDS_2815","cloud","1","1"
"SRR15415620_complete_genome_CDS_2847","cloud","1","1"
"SRR15415613_complete_genome_CDS_5377","cloud","2","2"
"SRR15415613_complete_genome_CDS_5409","cloud","2","2"
"SRR15415613_complete_genome_CDS_5441","cloud","2","2"
"SRR10520171_complete_genome_CDS_2213","cloud","2","2"
"SRR10520171_complete_genome_CDS_2853","cloud","4","4"
"SRR10520171_complete_genome_CDS_4358","cloud","2","2"
"SRR15415554_complete_genome_CDS_2539","cloud","2","2"
"SRR4301497_complete_genome_CDS_5382","cloud","1","1"
"SRR15415540_complete_genome_CDS_5158","cloud","3","3"
"SRR6929611_complete_genome_CDS_5248","cloud","1","1"
"SRR6929611_complete_genome_CDS_5280","cloud","1","1"
"SRR6929611_complete_genome_CDS_5312","cloud","1","1"
"SRR6929611_complete_genome_CDS_5408","cloud","1","1"
"SRR15415613_complete_genome_CDS_2014","shell","167","333"
"SRR15415540_complete_genome_CDS_3427","cloud","5","5"
"SRR4301571_complete_genome_CDS_5290","cloud","2","2"
"SRR4301571_complete_genome_CDS_5322","cloud","2","2"
"SRR4301571_complete_genome_CDS_5354","cloud","2","2"
"SRR9994124_complete_genome_CDS_4237","cloud","1","1"
"SRR13160357_complete_genome_CDS_5391","cloud","5","5"
"SRR14419383_complete_genome_CDS_3545","cloud","1","1"
"SRR15415538_complete_genome_CDS_5365","cloud","2","2"
"SRR3205757_complete_genome_CDS_4498","cloud","3","3"
"SRR9694420_complete_genome_CDS_0431","cloud","2","2"
"SRR6929611_complete_genome_CDS_5283","cloud","1","1"
"SRR6929611_complete_genome_CDS_5315","cloud","1","1"
"SRR6929611_complete_genome_CDS_5379","cloud","1","1"
"SRR15415578_complete_genome_CDS_3554","cloud","1","1"
"SRR4301514_complete_genome_CDS_5316","cloud","2","2"
"SRR4301514_complete_genome_CDS_5412","cloud","2","2"
"SRR4301513_complete_genome_CDS_5543","cloud","1","1"
"SRR6929623_complete_genome_CDS_1095","shell","59","65"
"SRR6929611_complete_genome_CDS_5284","cloud","1","1"
"SRR6929611_complete_genome_CDS_5316","cloud","1","1"
"SRR6929611_complete_genome_CDS_5380","cloud","1","1"
"SRR9994125_complete_genome_CDS_5028","cloud","1","1"
"SRR4301513_complete_genome_CDS_5544","cloud","1","1"
"SRR4301577_complete_genome_CDS_2405","cloud","2","2"
"SRR14419387_complete_genome_CDS_4232","cloud","1","1"
"SRR4301521_complete_genome_CDS_3945","cloud","1","1"
"SRR14419381_complete_genome_CDS_5107","cloud","1","1"
"SRR15415620_complete_genome_CDS_4265","cloud","1","1"
"SRR15415620_complete_genome_CDS_5296","cloud","4","4"
"SRR15415620_complete_genome_CDS_5328","cloud","2","2"
"SRR2914455_complete_genome_CDS_1180","persistent","175","175"
"SRR2914455_complete_genome_CDS_1244","persistent","175","175"
"SRR2914455_complete_genome_CDS_1276","persistent","173","198"
"SRR2914455_complete_genome_CDS_1308","shell","160","169"
"SRR2914455_complete_genome_CDS_1340","persistent","174","179"
"SRR2914455_complete_genome_CDS_1404","persistent","175","175"
"SRR2914455_complete_genome_CDS_1436","persistent","175","175"
"SRR2914455_complete_genome_CDS_1532","persistent","175","176"
"SRR2914455_complete_genome_CDS_1628","persistent","175","177"
"SRR2914455_complete_genome_CDS_1660","persistent","175","176"
"SRR2914455_complete_genome_CDS_1693","persistent","175","176"
"SRR2914455_complete_genome_CDS_1757","persistent","173","173"
"SRR2914455_complete_genome_CDS_1789","shell","21","21"
"SRR2914455_complete_genome_CDS_1821","persistent","175","175"
"SRR2914455_complete_genome_CDS_1853","shell","171","173"
"SRR2914455_complete_genome_CDS_1885","persistent","175","175"
"SRR2914455_complete_genome_CDS_1917","persistent","175","175"
"SRR2914455_complete_genome_CDS_1949","persistent","175","175"
"SRR2914455_complete_genome_CDS_1981","persistent","175","175"
"SRR2914455_complete_genome_CDS_2109","persistent","175","654"
"SRR2914455_complete_genome_CDS_2301","persistent","175","175"
"SRR2914455_complete_genome_CDS_2333","shell","11","11"
"SRR2914455_complete_genome_CDS_2365","persistent","175","175"
"SRR2914455_complete_genome_CDS_2397","persistent","175","175"
"SRR2914455_complete_genome_CDS_2429","persistent","175","175"
"SRR2914455_complete_genome_CDS_2461","persistent","175","175"
"SRR2914455_complete_genome_CDS_2493","persistent","175","175"
"SRR2914455_complete_genome_CDS_2525","persistent","175","175"
"SRR2914455_complete_genome_CDS_2557","shell","164","171"
"SRR2914455_complete_genome_CDS_2589","persistent","175","177"
"SRR2914455_complete_genome_CDS_2621","persistent","175","175"
"SRR2914455_complete_genome_CDS_2653","persistent","175","343"
"SRR2914455_complete_genome_CDS_2781","cloud","5","5"
"SRR2914455_complete_genome_CDS_2813","shell","100","103"
"SRR2914455_complete_genome_CDS_2909","shell","63","67"
"SRR2914455_complete_genome_CDS_3069","persistent","175","175"
"SRR2914455_complete_genome_CDS_3101","persistent","175","175"
"SRR2914455_complete_genome_CDS_3133","persistent","175","175"
"SRR2914455_complete_genome_CDS_3165","persistent","174","174"
"SRR2914455_complete_genome_CDS_3197","persistent","175","175"
"SRR2914455_complete_genome_CDS_3229","persistent","175","175"
"SRR2914455_complete_genome_CDS_3261","persistent","175","175"
"SRR2914455_complete_genome_CDS_3293","persistent","175","175"
"SRR2914455_complete_genome_CDS_3325","persistent","175","175"
"SRR2914455_complete_genome_CDS_3357","persistent","175","175"
"SRR2914455_complete_genome_CDS_3389","persistent","175","175"
"SRR2914455_complete_genome_CDS_3421","persistent","175","175"
"SRR2914455_complete_genome_CDS_3582","persistent","175","175"
"SRR2914455_complete_genome_CDS_3615","persistent","175","175"
"SRR2914455_complete_genome_CDS_3647","persistent","175","175"
"SRR2914455_complete_genome_CDS_3743","persistent","175","175"
"SRR2914455_complete_genome_CDS_3775","persistent","175","176"
"SRR2914455_complete_genome_CDS_3807","persistent","175","349"
"SRR2914455_complete_genome_CDS_3839","persistent","175","175"
"SRR2914455_complete_genome_CDS_3871","persistent","175","176"
"SRR2914455_complete_genome_CDS_3903","persistent","175","357"
"SRR2914455_complete_genome_CDS_3935","persistent","175","175"
"SRR2914455_complete_genome_CDS_3967","persistent","175","175"
"SRR2914455_complete_genome_CDS_3999","persistent","175","175"
"SRR2914455_complete_genome_CDS_4031","persistent","175","175"
"SRR2914455_complete_genome_CDS_4063","persistent","175","175"
"SRR2914455_complete_genome_CDS_4095","persistent","175","176"
"SRR2914455_complete_genome_CDS_4127","persistent","175","175"
"SRR2914455_complete_genome_CDS_4159","shell","59","66"
"SRR2914455_complete_genome_CDS_4191","persistent","175","175"
"SRR2914455_complete_genome_CDS_4223","persistent","173","173"
"SRR2914455_complete_genome_CDS_4257","persistent","175","175"
"SRR2914455_complete_genome_CDS_4289","persistent","175","175"
"SRR2914455_complete_genome_CDS_4321","persistent","175","175"
"SRR2914455_complete_genome_CDS_4353","persistent","175","175"
"SRR4301577_complete_genome_CDS_2246","persistent","175","175"
"SRR4301577_complete_genome_CDS_2278","persistent","175","175"
"SRR4301577_complete_genome_CDS_2310","persistent","175","175"
"SRR4301577_complete_genome_CDS_2342","persistent","175","175"
"SRR4301577_complete_genome_CDS_2374","persistent","175","175"
"SRR4301577_complete_genome_CDS_2502","persistent","172","172"
"SRR4301577_complete_genome_CDS_2566","shell","164","165"
"SRR4301577_complete_genome_CDS_2598","persistent","175","177"
"SRR4301577_complete_genome_CDS_2630","persistent","175","176"
"SRR4301577_complete_genome_CDS_2662","persistent","175","176"
"SRR4301577_complete_genome_CDS_2694","persistent","175","176"
"SRR4301577_complete_genome_CDS_2727","persistent","175","176"
"SRR4301577_complete_genome_CDS_2759","persistent","175","607"
"SRR4301577_complete_genome_CDS_2791","shell","124","127"
"SRR4301577_complete_genome_CDS_2823","persistent","175","537"
"SRR4301577_complete_genome_CDS_2951","persistent","175","175"
"SRR4301577_complete_genome_CDS_2983","persistent","173","173"
"SRR4301577_complete_genome_CDS_3015","persistent","175","175"
"SRR4301577_complete_genome_CDS_3047","persistent","175","175"
"SRR4301577_complete_genome_CDS_3079","persistent","175","175"
"SRR4301577_complete_genome_CDS_3111","shell","24","24"
"SRR4301577_complete_genome_CDS_3175","persistent","175","175"
"SRR4301577_complete_genome_CDS_3207","persistent","175","175"
"SRR4301577_complete_genome_CDS_3239","persistent","175","175"
"SRR4301577_complete_genome_CDS_3271","persistent","174","201"
"SRR4301577_complete_genome_CDS_3495","persistent","175","175"
"SRR4301577_complete_genome_CDS_3527","persistent","175","175"
"SRR4301577_complete_genome_CDS_3591","persistent","175","350"
"SRR4301577_complete_genome_CDS_3623","persistent","175","175"
"SRR4301577_complete_genome_CDS_3655","persistent","175","175"
"SRR4301577_complete_genome_CDS_3687","persistent","175","175"
"SRR4301577_complete_genome_CDS_3719","persistent","175","175"
"SRR4301577_complete_genome_CDS_3975","persistent","175","175"
"SRR4301577_complete_genome_CDS_4007","persistent","175","175"
"SRR4301577_complete_genome_CDS_4071","persistent","175","175"
"SRR4301577_complete_genome_CDS_4103","persistent","175","175"
"SRR4301577_complete_genome_CDS_4135","persistent","175","175"
"SRR4301577_complete_genome_CDS_4231","shell","101","101"
"SRR4301577_complete_genome_CDS_4263","shell","167","167"
"SRR4301577_complete_genome_CDS_4359","persistent","175","175"
"SRR4301577_complete_genome_CDS_4424","persistent","175","175"
"SRR4301577_complete_genome_CDS_4456","persistent","175","175"
"SRR4301577_complete_genome_CDS_4488","persistent","175","175"
"SRR4301577_complete_genome_CDS_4520","persistent","175","175"
"SRR4301577_complete_genome_CDS_4552","persistent","175","175"
"SRR4301577_complete_genome_CDS_4584","persistent","175","175"
"SRR4301577_complete_genome_CDS_4616","persistent","175","175"
"SRR4301577_complete_genome_CDS_4648","persistent","175","175"
"SRR4301577_complete_genome_CDS_4680","persistent","175","175"
"SRR4301577_complete_genome_CDS_4713","persistent","175","175"
"SRR4301577_complete_genome_CDS_4745","persistent","175","175"
"SRR4301577_complete_genome_CDS_4777","persistent","175","175"
"SRR4301577_complete_genome_CDS_4809","persistent","175","175"
"SRR4301577_complete_genome_CDS_4841","persistent","175","175"
"SRR4301577_complete_genome_CDS_4873","persistent","175","175"
"SRR4301577_complete_genome_CDS_4905","persistent","175","176"
"SRR4301577_complete_genome_CDS_4937","persistent","175","175"
"SRR4301577_complete_genome_CDS_4969","persistent","175","175"
"SRR4301577_complete_genome_CDS_5002","persistent","175","175"
"SRR4301577_complete_genome_CDS_5035","persistent","175","175"
"SRR4301577_complete_genome_CDS_5067","persistent","175","175"
"SRR4301577_complete_genome_CDS_5099","persistent","175","175"
"SRR4301577_complete_genome_CDS_5131","persistent","175","175"
"SRR4301577_complete_genome_CDS_5164","persistent","175","175"
"SRR4301577_complete_genome_CDS_5196","persistent","175","176"
"SRR4301577_complete_genome_CDS_5229","persistent","174","174"
"SRR4301577_complete_genome_CDS_5293","shell","168","171"
"SRR6929620_complete_genome_CDS_0003","persistent","175","175"
"SRR6929620_complete_genome_CDS_0035","persistent","175","175"
"SRR15415549_complete_genome_CDS_4621","persistent","175","175"
"SRR15415549_complete_genome_CDS_4653","persistent","175","175"
"SRR15415549_complete_genome_CDS_4749","persistent","175","175"
"SRR15415549_complete_genome_CDS_4781","persistent","175","175"
"SRR15415549_complete_genome_CDS_4813","persistent","175","175"
"SRR15415549_complete_genome_CDS_4845","persistent","175","175"
"SRR15415549_complete_genome_CDS_4909","persistent","175","175"
"SRR15415549_complete_genome_CDS_4942","persistent","175","175"
"SRR15415549_complete_genome_CDS_4975","persistent","175","175"
"SRR15415549_complete_genome_CDS_5007","persistent","175","175"
"SRR15415549_complete_genome_CDS_5039","persistent","175","175"
"SRR15415549_complete_genome_CDS_5071","persistent","175","175"
"SRR15415549_complete_genome_CDS_5104","persistent","175","176"
"SRR15415549_complete_genome_CDS_5136","persistent","175","175"
"SRR15415549_complete_genome_CDS_5168","persistent","175","176"
"SRR15415549_complete_genome_CDS_5233","persistent","171","182"
"SRR15415549_complete_genome_CDS_5265","shell","33","33"
"SRR4301544_complete_genome_CDS_0030","persistent","175","175"
"SRR4301544_complete_genome_CDS_0062","persistent","175","175"
"SRR4301544_complete_genome_CDS_0094","persistent","175","175"
"SRR4301544_complete_genome_CDS_0158","persistent","175","175"
"SRR4301544_complete_genome_CDS_0190","persistent","175","175"
"SRR4301544_complete_genome_CDS_0222","persistent","175","175"
"SRR4301544_complete_genome_CDS_0254","persistent","175","175"
"SRR4301544_complete_genome_CDS_0286","persistent","174","174"
"SRR4301544_complete_genome_CDS_0318","persistent","175","175"
"SRR4301544_complete_genome_CDS_0350","persistent","175","175"
"SRR4301544_complete_genome_CDS_0382","persistent","175","175"
"SRR4301544_complete_genome_CDS_0414","persistent","175","175"
