"Gene","Non-unique Gene name","No. isolates","No. sequences"
"SRR6929608_assembly_CDS_3190","persistent","169","169"
"SRR6929608_assembly_CDS_3254","persistent","175","175"
"SRR6929608_assembly_CDS_3286","shell","102","102"
"SRR6929608_assembly_CDS_3318","persistent","175","175"
"SRR6929608_assembly_CDS_3350","persistent","175","175"
"SRR6929608_assembly_CDS_3382","persistent","175","175"
"SRR6929608_assembly_CDS_3606","persistent","175","175"
"SRR6929608_assembly_CDS_3702","persistent","175","175"
"SRR6929608_assembly_CDS_4151","persistent","170","170"
"SRR6929608_assembly_CDS_4183","persistent","175","175"
"SRR6929608_assembly_CDS_4247","persistent","175","175"
"SRR4301531_assembly_CDS_4716","shell","44","44"
"SRR6929635_assembly_CDS_0038","persistent","175","175"
"SRR6929635_assembly_CDS_0071","persistent","175","175"
"SRR6929635_assembly_CDS_0103","persistent","175","175"
"SRR6929635_assembly_CDS_0135","persistent","175","175"
"SRR6929635_assembly_CDS_0167","persistent","175","175"
"SRR6929635_assembly_CDS_0199","persistent","175","175"
"SRR6929635_assembly_CDS_0231","persistent","174","176"
"SRR6929635_assembly_CDS_0775","persistent","175","175"
"SRR6929635_assembly_CDS_0807","persistent","175","218"
"SRR6929635_assembly_CDS_0839","persistent","175","175"
"SRR6929635_assembly_CDS_0871","persistent","175","175"
"SRR6929635_assembly_CDS_0903","persistent","175","175"
"SRR6929635_assembly_CDS_1031","persistent","175","175"
"SRR6929635_assembly_CDS_1063","persistent","175","175"
"SRR6929635_assembly_CDS_1191","persistent","175","175"
"SRR6929635_assembly_CDS_1287","persistent","171","171"
"SRR6929635_assembly_CDS_1319","persistent","175","175"
"SRR6929635_assembly_CDS_1351","persistent","175","175"
"SRR6929635_assembly_CDS_1383","persistent","175","175"
"SRR6929635_assembly_CDS_1960","persistent","175","175"
"SRR6929635_assembly_CDS_1992","persistent","175","175"
"SRR6929635_assembly_CDS_2568","persistent","175","175"
"SRR6929635_assembly_CDS_2600","persistent","175","175"
"SRR6929635_assembly_CDS_2632","persistent","175","175"
"SRR6929603_assembly_CDS_4840","shell","120","120"
"SRR15277995_assembly_CDS_0726","persistent","175","175"
"SRR15277995_assembly_CDS_0790","persistent","175","175"
"SRR15277995_assembly_CDS_1046","persistent","175","175"
"SRR15277995_assembly_CDS_1078","persistent","175","175"
"SRR15277995_assembly_CDS_1366","persistent","175","175"
"SRR15277995_assembly_CDS_1398","persistent","175","175"
"SRR15277995_assembly_CDS_1430","persistent","175","175"
"SRR15277995_assembly_CDS_1654","persistent","175","175"
"SRR15277995_assembly_CDS_1686","shell","135","135"
"SRR15277995_assembly_CDS_1750","persistent","175","175"
"SRR15277995_assembly_CDS_1782","persistent","175","175"
"SRR15277995_assembly_CDS_1974","persistent","175","175"
"SRR15277995_assembly_CDS_2326","persistent","175","175"
"SRR6929637_assembly_CDS_3269","persistent","175","220"
"SRR6929637_assembly_CDS_3974","shell","45","45"
"SRR6929637_assembly_CDS_4198","persistent","174","174"
"SRR6929637_assembly_CDS_4486","shell","63","63"
"SRR6929637_assembly_CDS_4806","shell","44","44"
"SRR9994124_assembly_CDS_3950","persistent","175","175"
"SRR9994124_assembly_CDS_4334","shell","21","21"
"SRR9994124_assembly_CDS_4590","shell","45","45"
"SRR941218_assembly_CDS_2568","persistent","175","175"
"SRR941218_assembly_CDS_2600","shell","156","156"
"SRR941218_assembly_CDS_2984","cloud","4","4"
"SRR941218_assembly_CDS_3496","persistent","175","175"
"SRR941218_assembly_CDS_3624","shell","56","59"
"SRR941218_assembly_CDS_3784","shell","48","48"
"SRR941218_assembly_CDS_4650","shell","35","35"
"SRR941218_assembly_CDS_4682","persistent","174","175"
"SRR941218_assembly_CDS_4907","shell","15","15"
"SRR6929611_assembly_CDS_0673","persistent","174","174"
"SRR6929611_assembly_CDS_0705","persistent","175","175"
"SRR6929611_assembly_CDS_0801","persistent","175","175"
"SRR15376144_assembly_CDS_3088","persistent","175","176"
"SRR15376144_assembly_CDS_4176","persistent","175","175"
"SRR15376144_assembly_CDS_4272","persistent","175","175"
"SRR15415622_assembly_CDS_0618","persistent","173","173"
"SRR15415622_assembly_CDS_0650","persistent","175","175"
"SRR6929636_assembly_CDS_2635","persistent","175","175"
"SRR6929636_assembly_CDS_3084","shell","104","104"
"SRR6929636_assembly_CDS_3180","persistent","175","175"
"SRR6929636_assembly_CDS_4140","shell","44","44"
"SRR6929636_assembly_CDS_4172","persistent","174","174"
"SRR6929615_assembly_CDS_2030","persistent","175","175"
"SRR6929615_assembly_CDS_4303","persistent","175","175"
"SRR6929615_assembly_CDS_4335","persistent","175","175"
"SRR15376143_assembly_CDS_0008","persistent","175","175"
"SRR15376143_assembly_CDS_0040","persistent","173","174"
"SRR15376143_assembly_CDS_0616","persistent","175","175"
"DRR381634_assembly_CDS_2510","persistent","175","220"
"DRR381634_assembly_CDS_4911","cloud","8","8"
"SRR4301494_assembly_CDS_4101","shell","46","46"
"SRR4301494_assembly_CDS_5061","shell","72","72"
"SRR6929623_assembly_CDS_3600","shell","44","44"
"SRR6929601_assembly_CDS_4756","shell","27","27"
"SRR3205742_assembly_CDS_4875","shell","41","41"
"SRR3205742_assembly_CDS_4940","shell","32","32"
"SRR4301497_assembly_CDS_3139","cloud","7","7"
"SRR4301574_assembly_CDS_4181","cloud","1","1"
"SRR15415611_assembly_CDS_1093","cloud","1","1"
"SRR15415538_assembly_CDS_2885","shell","11","11"
"SRR15415538_assembly_CDS_3557","persistent","175","175"
"SRR10119414_assembly_CDS_0647","shell","17","17"
"SRR3195852_assembly_CDS_4399","shell","55","60"
"SRR4301588_assembly_CDS_2443","cloud","1","1"
"SRR10520171_assembly_CDS_4281","shell","22","22"
"SRR15415554_assembly_CDS_4692","cloud","2","2"
"SRR6118142_assembly_CDS_4511","persistent","175","176"
"SRR14419387_assembly_CDS_0766","shell","154","154"
"SRR5864678_assembly_CDS_1068","persistent","175","175"
"SRR15415621_assembly_CDS_4341","cloud","3","3"
"SRR15415620_assembly_CDS_3622","cloud","10","10"
"SRR15415620_assembly_CDS_4006","cloud","3","3"
"SRR15415620_assembly_CDS_4550","cloud","3","4"
"SRR15415622_assembly_CDS_2542","shell","20","20"
"SRR4301513_assembly_CDS_1963","cloud","9","9"
"SRR4301513_assembly_CDS_3788","cloud","3","3"
"SRR4301513_assembly_CDS_3820","cloud","3","3"
"SRR4301513_assembly_CDS_4012","cloud","3","3"
"SRR14419383_assembly_CDS_3816","cloud","5","5"
"SRR6929635_assembly_CDS_4333","cloud","8","8"
"SRR10520171_assembly_CDS_4955","cloud","6","6"
"DRR381601_assembly_CDS_1274","cloud","1","1"
"SRR3180502_assembly_CDS_4423","cloud","5","5"
"SRR3180502_assembly_CDS_4583","cloud","7","7"
"SRR4301494_assembly_CDS_4393","cloud","10","10"
"SRR4301527_assembly_CDS_4285","shell","11","11"
"SRR427084_assembly_CDS_4235","cloud","1","1"
"SRR4301555_assembly_CDS_3594","cloud","5","5"
"SRR4301555_assembly_CDS_3850","cloud","5","5"
"SRR3191403_assembly_CDS_2947","cloud","3","3"
"SRR4301514_assembly_CDS_1468","cloud","3","3"
"SRR4301514_assembly_CDS_1564","cloud","3","3"
"SRR4301514_assembly_CDS_1596","cloud","3","3"
"SRR6929631_assembly_CDS_2378","cloud","4","4"
"SRR3195852_assembly_CDS_2388","cloud","9","9"
"SRR15415580_assembly_CDS_0341","cloud","2","2"
"SRR15415611_assembly_CDS_3148","cloud","1","1"
"SRR4301577_assembly_CDS_2783","shell","121","121"
"SRR4301577_assembly_CDS_4897","cloud","1","1"
"SRR4301531_assembly_CDS_4437","cloud","1","1"
"SRR4301531_assembly_CDS_4822","shell","167","167"
"SRR15415620_assembly_CDS_4012","cloud","1","1"
"SRR15415620_assembly_CDS_4364","cloud","1","1"
"SRR15376151_assembly_CDS_3401","cloud","1","1"
"DRR381723_assembly_CDS_1852","cloud","1","1"
"SRR4301519_assembly_CDS_4845","cloud","7","7"
"SRR15415620_assembly_CDS_2925","cloud","1","1"
"SRR15415620_assembly_CDS_3469","cloud","1","1"
"SRR15415547_assembly_CDS_4537","cloud","2","2"
"SRR4301562_assembly_CDS_1599","cloud","1","1"
"SRR4301579_assembly_CDS_4499","cloud","6","6"
"SRR9994124_assembly_CDS_4345","cloud","6","6"
"SRR15415620_assembly_CDS_4846","cloud","1","1"
"SRR15415538_assembly_CDS_4624","cloud","3","3"
"SRR2914455_assembly_CDS_3806","cloud","6","6"
"SRR4301527_assembly_CDS_4164","cloud","2","2"
"SRR4301522_assembly_CDS_2109","cloud","4","4"
"SRR6929619_assembly_CDS_4928","cloud","5","5"
"SRR4301579_assembly_CDS_4501","cloud","3","3"
"SRR4301579_assembly_CDS_4821","cloud","1","1"
"SRR4301579_assembly_CDS_4949","cloud","2","2"
"SRR13160360_assembly_CDS_5030","shell","70","70"
"SRR3191403_assembly_CDS_0009","cloud","1","1"
"SRR3205742_assembly_CDS_4760","cloud","2","2"
"SRR15415555_assembly_CDS_4009","persistent","175","175"
"SRR15415547_assembly_CDS_3838","cloud","3","3"
"SRR4301571_assembly_CDS_3461","cloud","2","2"
"SRR4301571_assembly_CDS_3493","cloud","2","2"
"SRR4301571_assembly_CDS_3525","cloud","2","2"
"SRR4301571_assembly_CDS_3557","cloud","2","2"
"SRR4301571_assembly_CDS_4838","shell","14","17"
"SRR15415557_assembly_CDS_4376","cloud","1","1"
"SRR15415573_assembly_CDS_4744","cloud","1","1"
"SRR2914453_assembly_CDS_5064","cloud","2","2"
"SRR15415574_assembly_CDS_4019","cloud","3","3"
"SRR15415574_assembly_CDS_4563","shell","152","227"
"SRR1714120_assembly_CDS_3286","cloud","1","1"
"SRR15415540_assembly_CDS_0007","cloud","1","1"
"DRR381743_assembly_CDS_0347","cloud","1","1"
"DRR381743_assembly_CDS_2332","cloud","1","1"
"SRR10520171_assembly_CDS_4008","cloud","1","1"
"DRR381601_assembly_CDS_4904","shell","168","168"
"SRR8292155_assembly_CDS_4911","cloud","1","1"
"SRR15415542_assembly_CDS_3515","cloud","2","2"
"SRR4301494_assembly_CDS_2550","cloud","1","1"
"SRR15415620_assembly_CDS_0213","cloud","1","1"
"SRR15415620_assembly_CDS_0245","cloud","1","1"
"SRR15415620_assembly_CDS_0277","cloud","1","1"
"SRR15415620_assembly_CDS_1239","cloud","1","1"
"SRR4301571_assembly_CDS_3466","cloud","2","2"
"SRR4301571_assembly_CDS_3498","cloud","2","2"
"SRR4301571_assembly_CDS_3530","cloud","2","2"
"SRR4301571_assembly_CDS_3562","cloud","2","2"
"DRR381634_assembly_CDS_4675","cloud","2","2"
"SRR9694420_assembly_CDS_3779","cloud","2","2"
"SRR15415580_assembly_CDS_0322","cloud","2","2"
"SRR4301513_assembly_CDS_0796","shell","53","53"
"SRR15415574_assembly_CDS_0441","cloud","2","2"
"SRR4301571_assembly_CDS_3468","cloud","2","2"
"SRR4301571_assembly_CDS_3500","cloud","2","2"
"SRR4301571_assembly_CDS_3564","cloud","2","2"
"SRR4301577_assembly_CDS_4782","cloud","1","1"
"SRR15415538_assembly_CDS_1243","shell","166","173"
"SRR15415557_assembly_CDS_4577","cloud","1","1"
"SRR4301521_assembly_CDS_4806","shell","138","138"
"SRR10337442_assembly_CDS_4554","cloud","1","1"
"SRR4301569_assembly_CDS_4997","cloud","1","1"
"SRR4301571_assembly_CDS_3504","cloud","2","2"
"SRR6929635_assembly_CDS_4868","cloud","1","1"
"SRR4301571_assembly_CDS_3473","cloud","2","2"
"SRR4301571_assembly_CDS_3505","cloud","2","2"
"SRR4301571_assembly_CDS_3537","cloud","2","2"
"SRR6929611_assembly_CDS_4095","cloud","1","1"
"SRR6929611_assembly_CDS_4127","cloud","1","1"
"SRR6929611_assembly_CDS_4511","cloud","3","3"
"SRR6929611_assembly_CDS_4543","cloud","2","2"
"SRR4301513_assembly_CDS_0419","cloud","1","1"
"SRR14419377_assembly_CDS_4846","cloud","2","2"
"SRR15415620_assembly_CDS_3744","cloud","1","1"
"SRR15415620_assembly_CDS_4640","cloud","1","1"
"SRR15415620_assembly_CDS_4768","cloud","1","1"
"SRR15415574_assembly_CDS_4320","cloud","1","1"
"SRR15415574_assembly_CDS_4544","cloud","2","2"
"SRR15415574_assembly_CDS_4704","cloud","1","1"
"SRR3195765_assembly_CDS_3670","cloud","2","2"
"SRR15376149_assembly_CDS_4674","cloud","3","3"
"SRR15415574_assembly_CDS_3329","cloud","3","3"
"SRR15415574_assembly_CDS_3681","persistent","175","175"
"SRR15415574_assembly_CDS_4129","cloud","4","5"
"SRR15415574_assembly_CDS_4161","cloud","1","1"
"SRR15415574_assembly_CDS_4545","cloud","2","2"
"SRR15415574_assembly_CDS_4705","cloud","1","1"
"SRR15415574_assembly_CDS_4834","cloud","2","2"
"SRR15415580_assembly_CDS_0332","cloud","2","2"
"SRR13167188_assembly_CDS_1051","persistent","175","175"
"SRR13167188_assembly_CDS_1083","persistent","175","175"
"SRR13167188_assembly_CDS_1115","persistent","175","175"
"SRR13167188_assembly_CDS_1147","persistent","175","175"
"SRR13167188_assembly_CDS_1179","persistent","175","175"
"SRR13167188_assembly_CDS_1211","persistent","175","175"
"SRR13167188_assembly_CDS_1243","persistent","175","175"
"SRR13167188_assembly_CDS_1275","shell","153","157"
"SRR13167188_assembly_CDS_1307","persistent","174","174"
"SRR13167188_assembly_CDS_1339","persistent","175","175"
"SRR13167188_assembly_CDS_1371","persistent","175","175"
"SRR13167188_assembly_CDS_1403","persistent","175","177"
"SRR13167188_assembly_CDS_1435","persistent","175","685"
"SRR13167188_assembly_CDS_1467","persistent","175","175"
"SRR13167188_assembly_CDS_1499","persistent","175","175"
"SRR13167188_assembly_CDS_1531","persistent","175","175"
"SRR13167188_assembly_CDS_1563","persistent","175","175"
"SRR13167188_assembly_CDS_1595","shell","65","66"
"SRR13167188_assembly_CDS_1627","persistent","175","175"
"SRR13167188_assembly_CDS_1659","persistent","175","175"
"SRR13167188_assembly_CDS_1691","persistent","175","175"
"SRR13167188_assembly_CDS_1723","persistent","175","175"
"SRR13167188_assembly_CDS_1755","persistent","175","175"
"SRR13167188_assembly_CDS_1787","persistent","175","176"
"SRR13167188_assembly_CDS_1819","persistent","175","175"
"SRR13167188_assembly_CDS_1883","persistent","175","175"
"SRR13167188_assembly_CDS_1915","persistent","175","175"
"SRR13167188_assembly_CDS_1947","persistent","175","175"
"SRR13167188_assembly_CDS_1979","persistent","170","170"
"SRR13167188_assembly_CDS_2011","persistent","175","175"
"SRR13167188_assembly_CDS_2043","persistent","175","175"
"SRR13167188_assembly_CDS_2075","persistent","175","175"
"SRR13167188_assembly_CDS_2107","persistent","175","175"
"SRR13167188_assembly_CDS_2139","shell","162","205"
"SRR13167188_assembly_CDS_2171","persistent","175","175"
"SRR13167188_assembly_CDS_2204","persistent","175","175"
"SRR13167188_assembly_CDS_2236","persistent","175","175"
"SRR13167188_assembly_CDS_2268","persistent","175","175"
"SRR13167188_assembly_CDS_2300","persistent","175","175"
"SRR13167188_assembly_CDS_2332","persistent","175","184"
"SRR13167188_assembly_CDS_2364","persistent","175","175"
"SRR13167188_assembly_CDS_2396","persistent","175","176"
"SRR13167188_assembly_CDS_2428","persistent","175","175"
"SRR13167188_assembly_CDS_2460","persistent","175","175"
"SRR13167188_assembly_CDS_2492","persistent","174","174"
"SRR13167188_assembly_CDS_2524","persistent","175","175"
"SRR13167188_assembly_CDS_2556","persistent","175","175"
"SRR13167188_assembly_CDS_2588","shell","158","164"
"SRR13167188_assembly_CDS_2652","shell","101","101"
"SRR13167188_assembly_CDS_2684","persistent","169","169"
"SRR13167188_assembly_CDS_2716","persistent","173","173"
"SRR13167188_assembly_CDS_2780","persistent","175","175"
"SRR13167188_assembly_CDS_2812","persistent","175","175"
"SRR13167188_assembly_CDS_2876","persistent","175","175"
"SRR13167188_assembly_CDS_2908","persistent","175","176"
"SRR13167188_assembly_CDS_2940","persistent","175","175"
"SRR13167188_assembly_CDS_2972","persistent","175","175"
"SRR13167188_assembly_CDS_3004","persistent","175","175"
"SRR13167188_assembly_CDS_3036","persistent","175","175"
"SRR13167188_assembly_CDS_3068","persistent","175","175"
"SRR13167188_assembly_CDS_3100","persistent","171","171"
"SRR13167188_assembly_CDS_3132","persistent","175","175"
"SRR13167188_assembly_CDS_3164","persistent","175","175"
"SRR13167188_assembly_CDS_3229","persistent","175","175"
"SRR13167188_assembly_CDS_3261","persistent","175","175"
"SRR13167188_assembly_CDS_3293","persistent","175","175"
"SRR13167188_assembly_CDS_3325","shell","164","164"
"SRR13167188_assembly_CDS_3389","persistent","175","175"
"SRR13167188_assembly_CDS_3485","persistent","175","175"
"SRR13167188_assembly_CDS_3517","persistent","175","175"
"SRR13167188_assembly_CDS_3549","persistent","175","186"
"SRR13167188_assembly_CDS_3581","shell","109","109"
"SRR13167188_assembly_CDS_3613","persistent","172","172"
"SRR13167188_assembly_CDS_3645","persistent","174","174"
"SRR13167188_assembly_CDS_3709","persistent","175","175"
"SRR13167188_assembly_CDS_3741","persistent","175","175"
"SRR13167188_assembly_CDS_3773","persistent","175","175"
"SRR13167188_assembly_CDS_3805","persistent","170","188"
"SRR13167188_assembly_CDS_3837","shell","154","235"
"SRR13167188_assembly_CDS_3869","persistent","175","175"
"SRR13167188_assembly_CDS_3901","persistent","174","174"
"SRR13167188_assembly_CDS_3933","persistent","175","175"
"SRR13167188_assembly_CDS_3965","persistent","175","345"
"SRR13167188_assembly_CDS_3997","persistent","174","174"
"SRR13167188_assembly_CDS_4029","shell","44","44"
"SRR13167188_assembly_CDS_4061","persistent","174","174"
"SRR13167188_assembly_CDS_4093","persistent","175","175"
"SRR13167188_assembly_CDS_4157","persistent","175","175"
"SRR13167188_assembly_CDS_4189","persistent","175","175"
"SRR13167188_assembly_CDS_4221","persistent","175","175"
"SRR3195852_assembly_CDS_4429","persistent","175","175"
"SRR3195852_assembly_CDS_4653","shell","158","158"
"SRR3195852_assembly_CDS_4717","persistent","174","263"
"SRR3195852_assembly_CDS_4749","shell","153","153"
"DRR381607_assembly_CDS_0021","persistent","175","175"
"DRR381607_assembly_CDS_0053","persistent","175","337"
"DRR381607_assembly_CDS_0085","persistent","175","175"
"DRR381607_assembly_CDS_0117","persistent","175","175"
"DRR381607_assembly_CDS_0149","persistent","175","175"
"DRR381607_assembly_CDS_0181","persistent","175","175"
"DRR381607_assembly_CDS_0213","persistent","175","175"
"DRR381607_assembly_CDS_0245","persistent","175","175"
"DRR381607_assembly_CDS_0277","persistent","175","175"
